set,repo,path,method,operationId,gt_class,resolved,security_present,security_scheme_count,security_scopes,doc_top_level_security,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,requestBody_present,requestBody_media_type,requestBody_props,requestBody_party_money,status_codes,has200,has201,has202,has204,callbacks_present,doc_has_webhooks,desc_mentions_callback,idempotency_header_param,party_id_param,x_extension_keys,has_operationId,has_summary,has_description,resource_schema_found,resource_schema_from,resource_schema_props,resource_schema_party_field
camara,DeviceReachabilityStatus,/retrieve,POST,getReachabilityStatus,r,true,true,1,device-reachability-status:read,false,false,true,true,application/json,device,false,200|400|401|403|404|422|429|503,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceRoamingStatus,/subscriptions,POST,createDeviceRoamingStatusSubscription,x,true,true,1,device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-status:create|device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-on:create|device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-off:create|device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-change-country:create,false,false,true,true,application/json,protocol|sink|sinkCredential|types|config,true,201|202|400|401|403|409|422|429,false,true,true,false,true,false,false,false,false,,true,true,true,true,/subscriptions,subscriptions|pagination,false
camara,DeviceRoamingStatus,/subscriptions,GET,retrieveDeviceRoamingStatusSubscriptionList,r,true,true,1,device-roaming-status-subscriptions:read,false,false,true,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions,subscriptions|pagination,false
camara,DeviceRoamingStatus,/subscriptions/{subscriptionId},GET,retrieveDeviceRoamingStatusSubscription,r,true,true,1,device-roaming-status-subscriptions:read,false,false,true,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|sinkCredential|types|config|id|startsAt|expiresAt|status,true
camara,DeviceRoamingStatus,/subscriptions/{subscriptionId},DELETE,deleteDeviceRoamingStatusSubscription,w,true,true,1,device-roaming-status-subscriptions:delete,false,false,true,false,,,false,202|204|400|401|403|404,false,false,true,true,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|sinkCredential|types|config|id|startsAt|expiresAt|status,true
camara,DeviceRoamingStatus,/retrieve,POST,getRoamingStatus,r,true,true,1,device-roaming-status:read,false,false,true,true,application/json,device,false,200|400|401|403|404|422|429|503,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceStatus,/subscriptions,POST,createConnectedNetworkTypeSubscription,x,true,true,1,connected-network-type-subscriptions:org.camaraproject.connected-network-type-subscriptions.v0.network-type-changed:create,false,false,false,true,application/json,protocol|sink|sinkCredential|types|config,true,201|202|400|401|403|409|422|429,false,true,true,false,true,false,true,false,false,,true,true,true,true,/subscriptions,protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions,GET,retrieveConnectedNetworkTypeSubscriptionList,r,true,true,1,connected-network-type-subscriptions:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions,protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions/{subscriptionId},GET,retrieveConnectedNetworkTypeSubscription,r,true,true,1,connected-network-type-subscriptions:read,false,false,false,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions/{subscriptionId},DELETE,deleteConnectedNetworkTypeSubscription,w,true,true,1,connected-network-type-subscriptions:delete,false,false,false,false,,,false,202|204|400|401|403|404,false,false,true,true,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/retrieve,POST,getConnectedNetworkType,r,true,true,1,connected-network-type:read,false,false,false,true,application/json,device,false,200|400|401|403|404|422|429,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceStatus,/subscriptions,POST,createDeviceReachabilityStatusSubscription,x,true,true,1,device-reachability-status-subscriptions:org.camaraproject.device-reachability-status-subscriptions.v0.reachability-data:create|device-reachability-status-subscriptions:org.camaraproject.device-reachability-status-subscriptions.v0.reachability-sms:create|device-reachability-status-subscriptions:org.camaraproject.device-reachability-status-subscriptions.v0.reachability-disconnected:create,false,false,false,true,application/json,protocol|sink|sinkCredential|types|config,true,201|202|400|401|403|409|422|429,false,true,true,false,true,false,false,false,false,,true,true,true,true,/subscriptions,protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions,GET,retrieveDeviceReachabilityStatusSubscriptionList,r,true,true,1,device-reachability-status-subscriptions:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions,protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions/{subscriptionId},GET,retrieveDeviceReachabilityStatusSubscription,r,true,true,1,device-reachability-status-subscriptions:read,false,false,false,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions/{subscriptionId},DELETE,deleteDeviceReachabilityStatusSubscription,w,true,true,1,device-reachability-status-subscriptions:delete,false,false,false,false,,,false,202|204|400|401|403|404,false,false,true,true,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/retrieve,POST,getReachabilityStatus,r,true,true,1,device-reachability-status:read,false,false,false,true,application/json,device,false,200|400|401|403|404|422|429|503,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceStatus,/subscriptions,POST,createDeviceRoamingStatusSubscription,x,true,true,1,device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-status:create|device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-on:create|device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-off:create|device-roaming-status-subscriptions:org.camaraproject.device-roaming-status-subscriptions.v0.roaming-change-country:create,false,false,false,true,application/json,protocol|sink|sinkCredential|types|config,true,201|202|400|401|403|409|422|429,false,true,true,false,true,false,false,false,false,,true,true,true,true,/subscriptions,protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions,GET,retrieveDeviceRoamingStatusSubscriptionList,r,true,true,1,device-roaming-status-subscriptions:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions,protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions/{subscriptionId},GET,retrieveDeviceRoamingStatusSubscription,r,true,true,1,device-roaming-status-subscriptions:read,false,false,false,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/subscriptions/{subscriptionId},DELETE,deleteDeviceRoamingStatusSubscription,w,true,true,1,device-roaming-status-subscriptions:delete,false,false,false,false,,,false,202|204|400|401|403|404,false,false,true,true,false,false,false,false,false,,true,true,true,true,/subscriptions/{subscriptionId},protocol|sink|types|config|id|startsAt|expiresAt|status,true
camara,DeviceStatus,/retrieve,POST,getRoamingStatus,r,true,true,1,device-roaming-status:read,false,false,false,true,application/json,device,false,200|400|401|403|404|422|429|503,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceSwap,/retrieve-date,POST,retrieveDeviceSwapDate,r,true,true,2,device-swap|device-swap:retrieve-date,false,false,true,true,application/json,phoneNumber,true,200|400|401|403|404|422,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceSwap,/check,POST,checkDeviceSwap,r,true,true,2,device-swap|device-swap:check,false,false,true,true,application/json,phoneNumber|maxAge,true,200|400|401|403|404|422,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,DeviceVisitLocation,/retrieve,POST,retrieveDeviceVisitLocation,r,true,true,1,device-visit-location:retrieve,false,false,false,true,application/json,device|startTime|endTime,false,200|400|401|403|404|422|500|503|504,true,false,false,false,false,false,false,false,false,,true,true,true,false,,,false
camara,EdgeApplicationManagement,/apps,POST,submitApp,x,true,true,1,edge-application-management:apps:write,false,false,false,true,application/json,name|appProvider|version|packageType|operatingSystem|appRepo|requiredResources|componentSpec,false,201|400|401|403|409,false,true,false,false,false,false,false,false,false,,true,true,true,true,/apps,name|appProvider|version|packageType|operatingSystem|appRepo|requiredResources|componentSpec|appId,false
camara,EdgeApplicationManagement,/apps,GET,getApps,r,true,true,1,edge-application-management:apps:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/apps,name|appProvider|version|packageType|operatingSystem|appRepo|requiredResources|componentSpec|appId,false
camara,EdgeApplicationManagement,/apps/{appId},GET,getApp,r,true,true,1,edge-application-management:apps:read,false,false,false,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/apps/{appId},name|appProvider|version|packageType|operatingSystem|appRepo|requiredResources|componentSpec|appId,false
camara,EdgeApplicationManagement,/apps/{appId},DELETE,deleteApp,w,true,true,1,edge-application-management:apps:delete,false,false,false,false,,,false,202|204|400|401|403|404|409,false,false,true,true,false,false,false,false,false,,true,true,true,true,/apps/{appId},name|appProvider|version|packageType|operatingSystem|appRepo|requiredResources|componentSpec|appId,false
camara,EdgeApplicationManagement,/app-instances,POST,createAppInstance,x,true,true,1,edge-application-management:instances:write,false,false,false,true,application/json,name|appId|edgeCloudZoneId|kubernetesClusterRef|subscriptionRequest,false,202|400|401|403|409,false,false,true,false,true,false,false,false,false,,true,true,true,true,/app-instances,name|appId|appInstanceId|appProvider|status|componentEndpointInfo|kubernetesClusterRef|edgeCloudZoneId,false
camara,EdgeApplicationManagement,/app-instances,GET,getAppInstances,r,true,true,1,edge-application-management:instances:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/app-instances,name|appId|appInstanceId|appProvider|status|componentEndpointInfo|kubernetesClusterRef|edgeCloudZoneId,false
camara,EdgeApplicationManagement,/app-instances/{appInstanceId},GET,getAppInstance,r,true,true,1,edge-application-management:instances:read,false,false,false,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/app-instances/{appInstanceId},name|appId|appInstanceId|appProvider|status|componentEndpointInfo|kubernetesClusterRef|edgeCloudZoneId,false
camara,EdgeApplicationManagement,/app-instances/{appInstanceId},DELETE,deleteAppInstance,w,true,true,1,edge-application-management:instances:delete,false,false,false,false,,,false,202|204|400|401|403|404,false,false,true,true,false,false,false,false,false,,true,true,true,true,/app-instances/{appInstanceId},name|appId|appInstanceId|appProvider|status|componentEndpointInfo|kubernetesClusterRef|edgeCloudZoneId,false
camara,EdgeApplicationManagement,/deployments,POST,createAppDeployment,x,true,true,1,edge-application-management:deployments:write,false,false,false,true,application/json,appDeploymentName|appId|edgeCloudZones|kubernetesClusterRefs|subscriptionRequest,false,202|400|401|403|409,false,false,true,false,true,false,false,false,false,,true,true,true,true,/deployments,appDeploymentName|appDeploymentId|appId|edgeCloudZones|appInstances,false
camara,EdgeApplicationManagement,/deployments,GET,getAppDeployments,r,true,true,1,edge-application-management:deployments:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/deployments,appDeploymentName|appDeploymentId|appId|edgeCloudZones|appInstances,false
camara,EdgeApplicationManagement,/deployments/{appDeploymentId},GET,getAppDeployment,r,true,true,1,edge-application-management:deployments:read,false,false,false,false,,,false,200|400|401|403|404,true,false,false,false,false,false,false,false,false,,true,true,true,true,/deployments/{appDeploymentId},appDeploymentName|appDeploymentId|appId|edgeCloudZones|appInstances,false
camara,EdgeApplicationManagement,/deployments/{appDeploymentId},DELETE,deleteAppDeployment,w,true,true,1,edge-application-management:deployments:delete,false,false,false,false,,,false,202|400|401|403|404,false,false,true,false,false,false,false,false,false,,true,true,true,true,/deployments/{appDeploymentId},appDeploymentName|appDeploymentId|appId|edgeCloudZones|appInstances,false
camara,EdgeApplicationManagement,/deployments/{appDeploymentId},PATCH,updateAppDeployment,w,true,true,1,edge-application-management:deployments:update,false,false,false,true,application/merge-patch+json,appDeploymentName|edgeCloudZones|kubernetesClusterRefs,false,200|400|401|403|404|409,true,false,false,false,false,false,false,false,false,,true,true,true,true,/deployments/{appDeploymentId},appDeploymentName|appDeploymentId|appId|edgeCloudZones|appInstances,false
camara,EdgeApplicationManagement,/edge-cloud-zones,GET,getEdgeCloudZones,r,true,true,1,edge-application-management:edge-cloud-zones:read,false,false,false,false,,,false,200|400|401|403,true,false,false,false,false,false,false,false,false,,true,true,true,true,/edge-cloud-zones,edgeCloudZones|pagination,false
